id;name;lat;lng;slug;sku;url;icon;
1e3280e0-6a2c-48cc-b3a9-92b5f390aca8;Terracero Gran Av. José Miguel Carrera 6070 Metro Ciudad del Niño - Cara 2;-335.109.208;-7.065.678.849.999.990;terracero-gran-av-jose-miguel-carrera-6070-metro-ciudad-del-nino-cara-2;;https://maps.oohpublicidad.cl/espacios-publicitarios/terracero-gran-av-jose-miguel-carrera-6070-metro-ciudad-del-nino-cara-2/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
827e10aa-c6c5-4225-aa20-650fb07c5ab1;Boulevard 1 - Nivel 1 - Parque Arauco - 1 semana;-334.017.511;-705.772.259;boulevard-1-nivel-1-parque-arauco-1-semana;;https://maps.oohpublicidad.cl/espacios-publicitarios/boulevard-1-nivel-1-parque-arauco-1-semana/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-misc.png;
c54520da-9506-4ad2-a8a7-451b35c1a385;Calle interior de estacionamientos frente a Jhonson (2 Caras) - Peñalolen;-334.877;-705.778;calle-interior-de-estacionamientos-frente-a-jhonson-penalolen;;https://maps.oohpublicidad.cl/espacios-publicitarios/calle-interior-de-estacionamientos-frente-a-jhonson-penalolen/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
cb075d4b-2af0-4890-8bae-a3f742417f64;Costado de ingreso del Metro (Sector bancos) (2 caras) - Peñalolen;-334.872;-705.773;costado-de-ingreso-del-metro-sector-bancos-2-caras-penalolen;;https://maps.oohpublicidad.cl/espacios-publicitarios/costado-de-ingreso-del-metro-sector-bancos-2-caras-penalolen/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-mall.png;
d8b3cc26-fcb4-44d4-8074-a99222a7a37f;Estacionamientos - Nivel 1 - Arauco Maipú - 1 semana;-334.815.197;-707.519.705;estacionamientos-nivel-1-arauco-maipu-1-semana;;https://maps.oohpublicidad.cl/espacios-publicitarios/estacionamientos-nivel-1-arauco-maipu-1-semana/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-misc.png;
59e8e1af-8427-40b9-abfb-d2787414246d;Caja de Luz - Estacionamiento - Mall Quilin;-334.877;-705.778;mall-quilin-caja-de-luz-penalolen;;https://maps.oohpublicidad.cl/espacios-publicitarios/mall-quilin-caja-de-luz-penalolen/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-mall.png;
7ca6ab80-86b2-477f-b0ec-4b831635b88e;Circuito Troncal 5 - 50 Valla Bus;-334.488.897;-706.692.655;circuito-50-valla-bus-troncal-5;;https://maps.oohpublicidad.cl/espacios-publicitarios/circuito-50-valla-bus-troncal-5/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-bus.png;
b202088e-3f22-487f-92be-89e8a29e5b30;Circuito - Troncal 5 - 100 Valla Bus;-334.488.897;-706.692.655;circuito-100-valla-bus-troncal-5;;https://maps.oohpublicidad.cl/espacios-publicitarios/circuito-100-valla-bus-troncal-5/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-bus.png;
39d6f88f-7083-4b24-8c46-744b6a3b3e72;Luneta Colectivo Renca - 30 Lunetas;-334.064.486;-7.072.793.759.999.990;luneta-colectivo-renca-30-lunetas;;https://maps.oohpublicidad.cl/espacios-publicitarios/luneta-colectivo-renca-30-lunetas/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-taxi.png;
857e8db9-d9df-4544-a471-23b73546339c;Topsite 3 Camino Las Flores  - Tenis Equitación Acceso a Club House;-33.396.934;-7.049.775.700.000.000;totem-av-las-flores-n-3a-acceso-a-club-house;;https://maps.oohpublicidad.cl/espacios-publicitarios/totem-av-las-flores-n-3a-acceso-a-club-house/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
2a542c75-1e93-499b-800c-b853e704ec10;Valla 2 Camino Las Flores acceso a Estadio Claro Arena;-33.396.777;-70.502.938;camino-las-flores-acceso-a-estadio-claro-arena-valla-2;;https://maps.oohpublicidad.cl/espacios-publicitarios/camino-las-flores-acceso-a-estadio-claro-arena-valla-2/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
c785db36-46a4-4f3b-905f-a0fe3ba29dd5;Nueva costanera 4177 - Colegio Ursulinas (veredon Norte) (Isabel Montt);-33.393.716;-70.597.332;nueva-costanera-4177-colegio-ursulinas-veredon-norte-isabel-montt-paleta;;https://maps.oohpublicidad.cl/espacios-publicitarios/nueva-costanera-4177-colegio-ursulinas-veredon-norte-isabel-montt-paleta/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-shelter.png;
b3b55321-6d25-4645-9abf-bfb00c63afe8;Av. Ossa / Jose Arrieta a 500 Mts Mall Plaza Egaña;-334.594.166.666.667;-705.721.666.666.667;av-ossa-jose-arrieta-a-500-mts-mall-plaza-egana;;https://maps.oohpublicidad.cl/espacios-publicitarios/av-ossa-jose-arrieta-a-500-mts-mall-plaza-egana/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-digital.png;
6b9ec7cf-78db-4ee7-bed3-c887d1264727;AVENIDA INDEPENDENCIA FRENTE A MALL BARRIO INDEPENDENCIA;-33.423.605;-70.655.424;avenida-independencia-frente-a-mall-barrio-independencia;;https://maps.oohpublicidad.cl/espacios-publicitarios/avenida-independencia-frente-a-mall-barrio-independencia/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
f81c8abe-ef54-4408-8ed8-ac722255a2eb;1 Boleteria - L1 Estacion Universidad de Chile;-3.344.312;-7.065.021;boleterias-estacion-universidad-de-chile-l3;;https://maps.oohpublicidad.cl/espacios-publicitarios/boleterias-estacion-universidad-de-chile-l3/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
80b8d38a-3c8d-41fd-977d-8513c8dafc0d;Av.Grecia / Pedro de Valdivia;-334.620.558;-706.051.579;av-grecia-pedro-de-valdivia-pantallas-digitales-nunoa-region-metropolitana-de-santiago;;https://maps.oohpublicidad.cl/espacios-publicitarios/av-grecia-pedro-de-valdivia-pantallas-digitales-nunoa-region-metropolitana-de-santiago/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-digital.png;
9edf0570-093e-4d1f-9273-2e1f7c0dadd1;Vitacura 6271 /  Frte.  Pueblo Ingles P-O;-333.905.272;-705.741.043;vitacura-6271-frte-pueblo-ingles-p-o;;https://maps.oohpublicidad.cl/espacios-publicitarios/vitacura-6271-frte-pueblo-ingles-p-o/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-shelter.png;
24214407-0fe0-4b8c-ac28-c54ba32d6403;1 Totem Digital Unifaz - L1 Estacion Baquedano;-33.437.281.931.393.500;-7.063.327.047.306.360;1-totem-digital-estacion-baquedano-l1;;https://maps.oohpublicidad.cl/espacios-publicitarios/1-totem-digital-estacion-baquedano-l1/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
29316cf4-830f-4a44-ac93-1ad740901a33;Gran Avenida / Octava Avenida;-3.351.168;-706.574.356;gran-avenida-octava-avenida;;https://maps.oohpublicidad.cl/espacios-publicitarios/gran-avenida-octava-avenida/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
ebe73434-4171-449a-8743-f588126eadeb;4 Panel Digital - L5 Estacion Plaza de Maipu;-334.574.154.141.791;-707.159.193.382.095;4-panel-digital-estacion-maipu-l5;;https://maps.oohpublicidad.cl/espacios-publicitarios/4-panel-digital-estacion-maipu-l5/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
4b0a6a72-3be6-4099-81cc-9cf319382884;Publicidad en Pantalla de Cine previo a los trailers - 45.000 contactos;-334.474.602;-705.709.076;cine-macropantalla;;https://maps.oohpublicidad.cl/espacios-publicitarios/cine-macropantalla/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-building.png;
7221cfdd-5c23-4708-b342-d91eb2d59216;Rampa - Jumbo Lo Castillo, Acceso Principal -1 al 1;-33.399.794;-705.923.502;jumbo-rampa-lo-castillo-acceso-piso-1-a-1;;https://maps.oohpublicidad.cl/espacios-publicitarios/jumbo-rampa-lo-castillo-acceso-piso-1-a-1/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-supermarket.png;
eb4d4f68-1e50-41d2-a0ef-97ff39ff78df;Rampa - Jumbo El Llano - Acceso estacionamiento -1 al 1;-334.862.788;-7.065.095.099.999.990;rampa-media-jumbo-el-llano-acceso-estacionamiento-1-al-1;;https://maps.oohpublicidad.cl/espacios-publicitarios/rampa-media-jumbo-el-llano-acceso-estacionamiento-1-al-1/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-supermarket.png;
2f8ef124-025f-442a-90cb-1dfdee9be4d2;1 Paneles - L1 Estacion Central;-3.345.125;-7.067.906;paneles-l1-estacion-central-1-l1ec1003a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-central-1-l1ec1003a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
e3bc7e3f-b180-4a00-bebd-eb3a8ec2d564;1 Paneles - L1 Estacion Central;-3.345.125;-7.067.906;paneles-l1-estacion-central-1-l1ec1011a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-central-1-l1ec1011a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
1f0c84a0-598c-41a2-8946-bb367a0a0f16;Nueva Providencia 2244 / Las Palmas A;-3.342.191;-7.060.862;nueva-providencia-2244-las-palmas-mobiliario-urbano-digital-providencia;;https://maps.oohpublicidad.cl/espacios-publicitarios/nueva-providencia-2244-las-palmas-mobiliario-urbano-digital-providencia/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-shelter.png;
6c52ba25-8cb7-4206-9704-ad58eb538479;AVENIDA PAJARITOS ACCESO AL CENTRO DE MAIPU DESDE AUTOPISTA VESPUCIO NORTE;-33.494.122;-70.757.425;avenida-pajaritos-acceso-al-centro-de-maipu-desde-autopista-vespucio-norte;;https://maps.oohpublicidad.cl/espacios-publicitarios/avenida-pajaritos-acceso-al-centro-de-maipu-desde-autopista-vespucio-norte/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
8f124ce8-fe88-4d43-a89a-832608bb6990;1 Paneles - L1 Estacion Escuela Militar;-3.341.343;-7.058.294;paneles-l1-estacion-escuela-militar-1-l1em1004a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-escuela-militar-1-l1em1004a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
c37653fa-bf41-4f14-91fc-e4853c49dd2f;Rotonda Irene Frei - Manquehue Norte hacia Parque Arauco (ST2) ();-33.390.394;-70.572.849;rotonda-irene-frei-manquehue-norte-hacia-parque-arauco-pantallas-digitales;;https://maps.oohpublicidad.cl/espacios-publicitarios/rotonda-irene-frei-manquehue-norte-hacia-parque-arauco-pantallas-digitales/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-digital.png;
b59db846-6d40-4466-9664-922a25e4119b;Av. Irarrazabal con Ricardo Lyon;-3.345.430.340.614.210;-706.020.859.625.656;av-irarrazabal-con-ricardo-lyon;;https://maps.oohpublicidad.cl/espacios-publicitarios/av-irarrazabal-con-ricardo-lyon/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-digital.png;
cfca28ff-0884-4f94-aa42-b1766aa66568;Gladys Marin / Cuadro Verde;-3.346.423;-70.724.656;1559-gladys-marin-frente-al-n-6641-cuadro-verde;;https://maps.oohpublicidad.cl/espacios-publicitarios/1559-gladys-marin-frente-al-n-6641-cuadro-verde/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
b2298903-f197-404f-94d5-4d5f055ebfe3;Av. Condell /  Ñuble;-33.402.623;-70.730.747;condell-1555-nuble;;https://maps.oohpublicidad.cl/espacios-publicitarios/condell-1555-nuble/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
1fb03010-1dba-4f74-8500-ebc3792fd5ea;Nivel 1 Salida a Boulevard frente a acceso metro;-33.516.049;-70.595.668;nivel-1-salida-a-boulevard-frente-a-acceso-metro;;https://maps.oohpublicidad.cl/espacios-publicitarios/nivel-1-salida-a-boulevard-frente-a-acceso-metro/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-building.png;
846a30e8-c671-4fe0-a560-4167a7d57164;Jorge Hirmas / Issa Pichara;-33.418.636;-70.681.354;jorge-hirmas-2631-panal;;https://maps.oohpublicidad.cl/espacios-publicitarios/jorge-hirmas-2631-panal/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
c9b74204-844d-4f6e-8cb1-0e45cf4ea7d7;Neptuno / Membrillar;-33.431.616;-70.720.532;1712-neptuno-1524-membrillar;;https://maps.oohpublicidad.cl/espacios-publicitarios/1712-neptuno-1524-membrillar/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
8f3da1a8-9d06-456b-b27a-9a18bb9b124d;Ruta 68 / Laguna Sur;-3.345.748;-70.719.201;1997-ruta-68-600-laguna-sur;;https://maps.oohpublicidad.cl/espacios-publicitarios/1997-ruta-68-600-laguna-sur/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
29c4e1af-0f02-42ea-9c93-bfc1e0bc6308;Soberanía entre Bajele (Barajales) y Arquitecto Arturo Bianchi;-33.419.348;-70.668.949;soberania-1019-501909a1;;https://maps.oohpublicidad.cl/espacios-publicitarios/soberania-1019-501909a1/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
551c413d-43f4-49e8-b4c9-0aef1bdfc1a5;Bajada La Piramide 2;-3.339.029.494.453.340;-7.060.405.274.702.030;av-americo-vespucio-46-7;;https://maps.oohpublicidad.cl/espacios-publicitarios/av-americo-vespucio-46-7/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
69dc0bc4-7d8b-4299-a90f-e7257f49748b;San Francisco / Gabriela Mistral;-33.436.304;-70.736.252;2053-san-francisco-8042-gabriela-mistral;;https://maps.oohpublicidad.cl/espacios-publicitarios/2053-san-francisco-8042-gabriela-mistral/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
08db1b07-2f2e-457e-b7d9-b0e8696d39df;Bellavista con Loreto;-334.332.982;-7.064.263.199.999.990;bellavista-con-loreto;;https://maps.oohpublicidad.cl/espacios-publicitarios/bellavista-con-loreto/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-digital.png;
86c005ec-0aeb-4c8c-aa15-5187db543008;Vespucio Norte / El Salto;-333.907;-706.301;vespucio-norte-el-salto-recoleta;;https://maps.oohpublicidad.cl/espacios-publicitarios/vespucio-norte-el-salto-recoleta/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
13a3f734-7a2e-4803-b214-1aaf81df3361;Av. Américo Vespucio Sur 6605 - Pasaje El Parque (direccional a Mall Plaza Vespucio);-3.351.500.598.312.740;-7.059.289.064.915.160;no-vender-aun-instalandose-av-americo-vespucio-sur-6605-pasaje-el-parque;;https://maps.oohpublicidad.cl/espacios-publicitarios/no-vender-aun-instalandose-av-americo-vespucio-sur-6605-pasaje-el-parque/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-digital.png;
3210d90d-2ec1-4224-9137-3ed775edb486;Acceso Sur a Santiago desde Vespucio, antes de Departamental;-3.351.090.621.948.240;-7.067.029.571.533.200;acceso-sur-a-santiago-desde-vespucio-antes-de-departamental;;https://maps.oohpublicidad.cl/espacios-publicitarios/acceso-sur-a-santiago-desde-vespucio-antes-de-departamental/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
9e4c54b2-d7cb-4eec-8d55-712b43784021;Alameda (Bandejón central) 4915 / Pezoa Veliz;-334.567;-707.033;alameda-bandejon-central-4915-pezoa-veliz;;https://maps.oohpublicidad.cl/espacios-publicitarios/alameda-bandejon-central-4915-pezoa-veliz/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
590dc27f-1b86-4b40-abd4-38d1161d5ed9;Callejón El Martillo / Gamero;-33.421.025;-70.673.366;gamero-2909-independencia;;https://maps.oohpublicidad.cl/espacios-publicitarios/gamero-2909-independencia/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
311ba6e9-b0e8-4bdf-b47f-7ee48ee71315;Av. Miraflores / Flor de Mayo;-33.400.125;-70.753.469;miraflores-8013-renca;;https://maps.oohpublicidad.cl/espacios-publicitarios/miraflores-8013-renca/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
2a257368-25aa-485a-9804-f3c80cf43989;Av. Fermín Vivaceta / Nueva de Matte;-33.409.006;-70.666.749;vivaceta-nva-de-matte;;https://maps.oohpublicidad.cl/espacios-publicitarios/vivaceta-nva-de-matte/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
7f07c4a9-ae5e-461a-a0c5-9f5fd9152457;Video Wall - L1 Estacion Manquehue;-334.091.122.268.444;-705.684.097.577.026;video-wall-l1-estacion-manquehue-1;;https://maps.oohpublicidad.cl/espacios-publicitarios/video-wall-l1-estacion-manquehue-1/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
b2f251de-b5b9-453b-a712-02c682ba4f5e;Building - Av. Independencia 435;-334.259.033;-7.065.436.559.999.990;av-independencia-435;;https://maps.oohpublicidad.cl/espacios-publicitarios/av-independencia-435/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
2385e693-2e7c-440a-9d70-9ceb47ddd7ec;1 Paneles - L1 Estacion Pajaritos;-334.574.154.141.791;-707.159.193.382.095;paneles-l1-estacion-pajaritos-1-l1pj1004a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-pajaritos-1-l1pj1004a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
501bb087-9a34-4618-83e3-ac3a07844324;Av. Padre Alberto Hurtado / Av. Libertador Bdo. O´Higgins (Norte);-33.453.369;-70.691.216;alameda-general-velasquez;;https://maps.oohpublicidad.cl/espacios-publicitarios/alameda-general-velasquez/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
cb312235-cdf7-4d7e-89c5-550669406a71;1 Gran Digital - L1 Estacion Republica;-3.344.772.531.810.400;-7.066.702.507.207.490;1-gran-digital-estacion-republica-l1;;https://maps.oohpublicidad.cl/espacios-publicitarios/1-gran-digital-estacion-republica-l1/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
a834c721-7aa4-49c9-81ca-ba97000c2a9e;Circuito Troncal 2 - 30 Lunetas;-334.378.305;-706.504.492;circuito-troncal-2-30-lunetas-bus-lateral;;https://maps.oohpublicidad.cl/espacios-publicitarios/circuito-troncal-2-30-lunetas-bus-lateral/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-bus.png;
386da51c-7cf9-4a44-8b9f-90e43a4f4a08;1 Paneles - L1 Estacion Alberto Hurtado;-3.345.388;-7.069.237;paneles-l1-estacion-alberto-hurtado-1-l1ah1008a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-alberto-hurtado-1-l1ah1008a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
5e8f123c-b06a-4445-b0de-1ae2a13bdc54;1 Paneles - L1 Estacion Las Rejas;-3.345.723;-7.070.634;paneles-l1-estacion-las-rejas-1-l1rj1006a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-las-rejas-1-l1rj1006a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
cf29b6ca-1a32-4629-be7a-bfdffd75ee54;Puerta Barrera Control - L3 Estacion Plaza Chacabuco / 1 Caras;-334.066.508.014.667;-706.609.554.031.494;puerta-barrera-control-l3-estacion-plaza-chacabuco-1-caras;;https://maps.oohpublicidad.cl/espacios-publicitarios/puerta-barrera-control-l3-estacion-plaza-chacabuco-1-caras/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
240a361e-a5f3-4c87-b2d5-51491e1bfe33;Fondo de Curva/ Pie Andino/ Vitacura-Chicureo;-333.531.736.328.811;-7.061.541.707.219.120;autopista-nororiente-vitacura-region-metropolitana-chile;;https://maps.oohpublicidad.cl/espacios-publicitarios/autopista-nororiente-vitacura-region-metropolitana-chile/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
61dccb40-b639-4ab9-95a5-30646ac37cdf;Cajas de Luz - Hiper Lider Plaza Norte (1);-333.662;-706.785;cajas-de-luz-hiper-lider-plaza-norte;;https://maps.oohpublicidad.cl/espacios-publicitarios/cajas-de-luz-hiper-lider-plaza-norte/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-supermarket.png;
63f4e7a8-707a-4b49-88f8-21494892d905;Grecia al llegar a Vespucio (O - P);-3.346.888.976.140.280;-7.057.752.047.064.760;grecia-al-llegar-a-vespucio-b;;https://maps.oohpublicidad.cl/espacios-publicitarios/grecia-al-llegar-a-vespucio-b/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
0d35f3e7-d17e-424f-af41-e712d0a6147a;1 Paneles - L1 Estacion El Golf;-3.341.652;-7.059.621;paneles-l1-estacion-el-golf-1-l1go1002a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-el-golf-1-l1go1002a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
fcb614f5-ffcb-4a69-bc88-9238e59f8ee8;Muro Asiento Nº 8 - L6 Estación Ñuble;-3.346.719;-7.062.519;muro-asiento-n-8-l6-estacion-nuble;;https://maps.oohpublicidad.cl/espacios-publicitarios/muro-asiento-n-8-l6-estacion-nuble/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
598ebd9f-a139-4975-b1fd-1f701c244065;Cajas de Luz -  Interior Nivel 02 Est Sub - Parque Arauco (1);-334.024;-705.799;caja-de-luz-interior-nivel-02-est-sub-parque-arauco;;https://maps.oohpublicidad.cl/espacios-publicitarios/caja-de-luz-interior-nivel-02-est-sub-parque-arauco/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-mall.png;
135746ca-165c-456d-a560-bd96d50e41e3;Muro Nº 1 - L1 Estación Los Dominicos;-334.080.136;-705.452.013;muro-n-1-l1-estacion-los-dominicos;;https://maps.oohpublicidad.cl/espacios-publicitarios/muro-n-1-l1-estacion-los-dominicos/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
ac05f238-d37c-4ad2-845f-260a0f2c2826;1 Paneles - L1 Estacion Manuel Montt;-3.342.805;-7.061.919;paneles-l1-estacion-manuel-montt-1-l1mm1006a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l1-estacion-manuel-montt-1-l1mm1006a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
abfb709f-4262-4f29-9f91-fcf2ae751a78;Superior Ventana Ns-07 (9) (Caf) - L1 San Pablo - Los Dominicos / 108 Caras;-3.344.422;-707.233;superior-ventana-ns-07-9-caf-l1-san-pablo-los-dominicos-108-caras-abfb709f-4262-4f29-9f91-fcf2ae751a78;;https://maps.oohpublicidad.cl/espacios-publicitarios/superior-ventana-ns-07-9-caf-l1-san-pablo-los-dominicos-108-caras-abfb709f-4262-4f29-9f91-fcf2ae751a78/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
ea973b38-6df5-428a-8c16-977df5f14ff3;1 Paneles - L2 Estacion Toesca;-3.345.283;-7.065.856;paneles-l2-estacion-toesca-1-l2to1004a;;https://maps.oohpublicidad.cl/espacios-publicitarios/paneles-l2-estacion-toesca-1-l2to1004a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
8da07c58-91e1-47d3-af8b-552421f1a1ba;Interior Metro - Respaldo, techo y lateral puerta - Todas las estaciones;-3.344.422;-707.233;interior-tren-ns-93-8-boa-l1-san-pablo-los-dominicos-1-caras-8da07c58-91e1-47d3-af8b-552421f1a1ba;;https://maps.oohpublicidad.cl/espacios-publicitarios/interior-tren-ns-93-8-boa-l1-san-pablo-los-dominicos-1-caras-8da07c58-91e1-47d3-af8b-552421f1a1ba/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
cbef7fe3-1750-4e3e-bd58-1ae8363aa65b;Valla 5  República de Honduras acceso UDD y Estadio Claro Arena;-33.394.108;-70.500.798;acceso-a-edificio-dptvo-y-claro-arena-por-republica-de-honduras-valla-5;;https://maps.oohpublicidad.cl/espacios-publicitarios/acceso-a-edificio-dptvo-y-claro-arena-por-republica-de-honduras-valla-5/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-billboard.png;
4a334b14-385f-4e5b-97ea-3f16a63c3601;Muro Nº 19 - L5 Estación Baquedano;-3.343.739.812.429.790;-7.063.498.912.170.400;muro-n-19-l5-estacion-baquedano;;https://maps.oohpublicidad.cl/espacios-publicitarios/muro-n-19-l5-estacion-baquedano/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
b789f864-14b5-4a02-9945-ecf58bab66f8;Superior Ventana As-02 (Alstom) - L4 Plaza Puente Alto - Tobalaba / 46 Caras;-334.182.887;-706.014.936.999.999;superior-ventana-as-02-alstom-l4-plaza-puente-alto-tobalaba-46-caras-b789f864-14b5-4a02-9945-ecf58bab66f8;;https://maps.oohpublicidad.cl/espacios-publicitarios/superior-ventana-as-02-alstom-l4-plaza-puente-alto-tobalaba-46-caras-b789f864-14b5-4a02-9945-ecf58bab66f8/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
535bc561-a029-45ed-a42d-4e14e159184e;Muro / L5 / Estación Plaza Maipú;-3.351.052;-7.075.722.999.999.990;muro-l5-estacion-plaza-maipu-metro-muro;;https://maps.oohpublicidad.cl/espacios-publicitarios/muro-l5-estacion-plaza-maipu-metro-muro/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
8a0a34a6-5c9e-4e5a-b9d9-8f157b10253a;Superior Ventana As-14 (Caf - Thales) - L3 Fernando Castillo Velasco - Los Libertadores / 79 Caras;-334.521.044.507.533;-705.579.216.848.083;superior-ventana-as-14-caf-thales-l3-fernando-castillo-velasco-los-libertadores-79-caras-8a0a34a6-5c9e-4e5a-b9d9-8f157b10253a;;https://maps.oohpublicidad.cl/espacios-publicitarios/superior-ventana-as-14-caf-thales-l3-fernando-castillo-velasco-los-libertadores-79-caras-8a0a34a6-5c9e-4e5a-b9d9-8f157b10253a/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-subway.png;
e65479bc-a374-4d1a-8a59-8c20f9439606;Branding Escaleras Mecánicas / Nivel 1 a 2 / Mall Parque Arauco;-334.017.511;-705.772.259;branding-escaleras-mecanicas-nivel-1-a-2-mall-parque-arauco;;https://maps.oohpublicidad.cl/espacios-publicitarios/branding-escaleras-mecanicas-nivel-1-a-2-mall-parque-arauco/modal;https://maps.oohpublicidad.cl/espacios-publicitarios/markers/marker-mall.png;
